Image_Path,x1,y1,x2,y2,class
Data\Train\Images\4060_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\4061_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\4062_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\4063_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\4063_1.jpg,0.288,0.252,0.66,0.744,1
Data\Train\Images\4064_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\4065_1.jpg,0.336,0.252,0.712,0.752,1
Data\Train\Images\4066_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\4066_1.jpg,0.284,0.28,0.664,0.744,1
Data\Train\Images\4067_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\4067_1.jpg,0.348,0.248,0.7,0.728,1
Data\Train\Images\406_1.jpg,0.284,0.292,0.648,0.744,1
Data\Train\Images\4070_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\4070_1.jpg,0.28,0.244,0.656,0.724,1
Data\Train\Images\4071_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\4072_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\4072_1.jpg,0.256,0.248,0.632,0.74,1
Data\Train\Images\4073_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\4074_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\4075_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\4076_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\4077_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\4077_1.jpg,0.308,0.272,0.664,0.744,1
Data\Train\Images\4078_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\4079_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\407_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\407_1.jpg,0.336,0.28,0.692,0.772,1
Data\Train\Images\4080_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\4081_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\4083_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\4083_1.jpg,0.268,0.264,0.632,0.74,1
Data\Train\Images\4084_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\4085_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\4086_1.jpg,0.3,0.288,0.64,0.728,1
Data\Train\Images\4087_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\4088_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\4088_1.jpg,0.276,0.264,0.652,0.74,1
Data\Train\Images\4089_1.jpg,0.376,0.26,0.756,0.764,1
Data\Train\Images\408_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\4090_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\4090_1.jpg,0.296,0.28,0.688,0.752,1
Data\Train\Images\4091_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\4093_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\4094_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\4095_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\4096_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\4097_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\4097_1.jpg,0.3,0.256,0.712,0.78,1
Data\Train\Images\4098_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\4098_1.jpg,0.28,0.252,0.652,0.744,1
Data\Train\Images\4099_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\409_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\409_1.jpg,0.352,0.284,0.704,0.748,1
Data\Train\Images\40_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\40_1.jpg,0.292,0.284,0.648,0.728,1
Data\Train\Images\4100_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\4101_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\4102_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\4103_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\4104_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\4105_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\4105_1.jpg,0.308,0.26,0.708,0.776,1
Data\Train\Images\4106_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\4107_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\4107_1.jpg,0.28,0.268,0.632,0.732,1
Data\Train\Images\4109_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\4109_1.jpg,0.396,0.304,0.712,0.72,1
Data\Train\Images\4110_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\4110_1.jpg,0.312,0.292,0.664,0.736,1
Data\Train\Images\4111_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\4111_1.jpg,0.288,0.268,0.656,0.728,1
Data\Train\Images\4112_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\4113_1.jpg,0.296,0.272,0.68,0.752,1
Data\Train\Images\4114_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\4114_1.jpg,0.372,0.252,0.716,0.732,1
Data\Train\Images\4115_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\4116_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\4116_1.jpg,0.308,0.256,0.696,0.752,1
Data\Train\Images\4117_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\4118_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\4118_1.jpg,0.308,0.248,0.684,0.756,1
Data\Train\Images\4119_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\411_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\411_1.jpg,0.32,0.292,0.668,0.74,1
Data\Train\Images\4120_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\4121_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\4124_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\4125_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\4126_1.jpg,0.332,0.264,0.688,0.744,1
Data\Train\Images\4127_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\4128_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\4129_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\4129_1.jpg,0.3,0.284,0.676,0.756,1
Data\Train\Images\4130_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\4131_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\4132_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\4132_1.jpg,0.268,0.288,0.624,0.736,1
Data\Train\Images\4133_1.jpg,0.3,0.256,0.68,0.744,1
Data\Train\Images\4134_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\4135_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\4135_1.jpg,0.3,0.276,0.672,0.744,1
Data\Train\Images\4136_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\4136_1.jpg,0.196,0.208,0.66,0.796,1
Data\Train\Images\4137_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\4137_1.jpg,0.264,0.276,0.62,0.728,1
Data\Train\Images\4138_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\4139_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\413_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\4140_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\4140_1.jpg,0.344,0.264,0.696,0.72,1
Data\Train\Images\4141_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\4142_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\4143_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\4144_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\4144_1.jpg,0.32,0.256,0.7,0.728,1
Data\Train\Images\4145_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\4146_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\4147_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\4147_1.jpg,0.308,0.276,0.688,0.732,1
Data\Train\Images\4148_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\4148_1.jpg,0.284,0.284,0.656,0.74,1
Data\Train\Images\4149_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\4150_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\4151_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\4152_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\4152_1.jpg,0.308,0.28,0.692,0.756,1
Data\Train\Images\4153_1.jpg,0.36,0.28,0.704,0.736,1
Data\Train\Images\4154_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\4154_1.jpg,0.336,0.264,0.704,0.736,1
Data\Train\Images\4155_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\4156_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\4156_1.jpg,0.312,0.272,0.688,0.748,1
Data\Train\Images\4157_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\4158_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\4159_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\415_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\4160_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\4161_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\4161_1.jpg,0.344,0.296,0.708,0.764,1
Data\Train\Images\4162_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\4163_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\4163_1.jpg,0.276,0.2,0.772,0.828,1
Data\Train\Images\4164_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\4165_1.jpg,0.296,0.244,0.672,0.76,1
Data\Train\Images\4166_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\4168_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\4168_1.jpg,0.308,0.288,0.664,0.72,1
Data\Train\Images\4169_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\4170_1.jpg,0.3,0.252,0.672,0.728,1
Data\Train\Images\4171_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\4171_1.jpg,0.3,0.268,0.66,0.724,1
Data\Train\Images\4172_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\4173_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\4174_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\4175_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\4175_1.jpg,0.348,0.284,0.7,0.74,1
Data\Train\Images\4176_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\4177_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\4179_1.jpg,0.252,0.232,0.712,0.82,1
Data\Train\Images\417_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\417_1.jpg,0.328,0.28,0.692,0.744,1
Data\Train\Images\4180_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\4181_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\4182_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\4182_1.jpg,0.26,0.256,0.672,0.76,1
Data\Train\Images\4184_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\4186_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\4187_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\4188_1.jpg,0.28,0.268,0.664,0.744,1
Data\Train\Images\4189_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\4189_1.jpg,0.332,0.256,0.728,0.752,1
Data\Train\Images\418_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\4190_1.jpg,0.264,0.288,0.66,0.78,1
Data\Train\Images\4191_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\4191_1.jpg,0.32,0.288,0.74,0.78,1
Data\Train\Images\4192_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\4192_1.jpg,0.352,0.276,0.724,0.744,1
Data\Train\Images\4194_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\4195_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\4196_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\4196_1.jpg,0.32,0.256,0.68,0.72,1
Data\Train\Images\4197_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\4198_1.jpg,0.32,0.26,0.732,0.788,1
Data\Train\Images\419_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\41_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\41_1.jpg,0.344,0.288,0.712,0.74,1
Data\Train\Images\4200_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\4201_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\4202_1.jpg,0.324,0.268,0.676,0.72,1
Data\Train\Images\4203_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\4204_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\4204_1.jpg,0.336,0.292,0.692,0.756,1
Data\Train\Images\4206_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\4207_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\4207_1.jpg,0.308,0.28,0.664,0.716,1
Data\Train\Images\4208_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\4208_1.jpg,0.336,0.288,0.7,0.736,1
Data\Train\Images\4209_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\4209_1.jpg,0.308,0.276,0.68,0.732,1
Data\Train\Images\420_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\420_1.jpg,0.248,0.272,0.584,0.736,1
Data\Train\Images\4210_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\4211_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\4212_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\4212_1.jpg,0.348,0.308,0.696,0.744,1
Data\Train\Images\4215_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\4216_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\4216_1.jpg,0.28,0.248,0.676,0.748,1
Data\Train\Images\4219_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\421_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\421_1.jpg,0.316,0.268,0.672,0.716,1
Data\Train\Images\4220_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\4220_1.jpg,0.34,0.308,0.688,0.732,1
Data\Train\Images\4221_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\4222_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\4223_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\4223_1.jpg,0.312,0.26,0.692,0.752,1
Data\Train\Images\4225_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\4225_1.jpg,0.304,0.272,0.672,0.732,1
Data\Train\Images\4226_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\4227_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\4228_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\4228_1.jpg,0.3,0.304,0.636,0.724,1
Data\Train\Images\4229_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\4229_1.jpg,0.32,0.296,0.68,0.728,1
Data\Train\Images\422_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\422_1.jpg,0.284,0.264,0.652,0.74,1
Data\Train\Images\4230_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\4231_1.jpg,0.336,0.268,0.692,0.744,1
Data\Train\Images\4232_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\4232_1.jpg,0.34,0.252,0.732,0.776,1
Data\Train\Images\4233_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\4234_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\4234_1.jpg,0.308,0.24,0.708,0.716,1
Data\Train\Images\4235_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\4236_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\4237_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\4238_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\423_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\4240_1.jpg,0.272,0.296,0.624,0.736,1
Data\Train\Images\4241_1.jpg,0.304,0.24,0.716,0.748,1
Data\Train\Images\4242_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\4243_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\4243_1.jpg,0.34,0.268,0.692,0.72,1
Data\Train\Images\4244_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\4244_1.jpg,0.292,0.288,0.664,0.736,1
Data\Train\Images\4245_1.jpg,0.284,0.272,0.684,0.736,1
Data\Train\Images\4246_1.jpg,0.196,0.26,0.632,0.808,1
Data\Train\Images\4247_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\4248_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\4248_1.jpg,0.272,0.244,0.672,0.752,1
Data\Train\Images\4249_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\4250_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\4251_1.jpg,0.32,0.252,0.692,0.74,1
Data\Train\Images\4253_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\4254_1.jpg,0.272,0.28,0.652,0.732,1
Data\Train\Images\4255_1.jpg,0.264,0.28,0.644,0.728,1
Data\Train\Images\4256_1.jpg,0.332,0.304,0.66,0.72,1
Data\Train\Images\4258_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\4259_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\425_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\4261_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\4262_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\4264_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\4264_1.jpg,0.312,0.304,0.648,0.744,1
Data\Train\Images\4265_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\4266_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\4266_1.jpg,0.324,0.268,0.692,0.752,1
Data\Train\Images\4267_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\4268_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\4268_1.jpg,0.34,0.204,0.864,0.88,1
Data\Train\Images\4269_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\4269_1.jpg,0.272,0.252,0.688,0.756,1
Data\Train\Images\426_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\426_1.jpg,0.324,0.276,0.684,0.74,1
Data\Train\Images\4270_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\4270_1.jpg,0.296,0.26,0.696,0.76,1
Data\Train\Images\4271_1.jpg,0.368,0.276,0.732,0.704,1
Data\Train\Images\4272_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\4273_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\4273_1.jpg,0.288,0.288,0.692,0.772,1
Data\Train\Images\4274_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\4274_1.jpg,0.296,0.276,0.684,0.74,1
Data\Train\Images\4275_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\4275_1.jpg,0.32,0.276,0.692,0.74,1
Data\Train\Images\4276_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\4277_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\4278_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\4279_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\427_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\4280_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\4281_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\4282_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\4283_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\4284_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\4286_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\4286_1.jpg,0.332,0.252,0.7,0.736,1
Data\Train\Images\4287_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\4287_1.jpg,0.34,0.272,0.708,0.744,1
Data\Train\Images\4288_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\4289_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\4289_1.jpg,0.256,0.284,0.632,0.764,1
Data\Train\Images\428_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\428_1.jpg,0.264,0.272,0.62,0.728,1
Data\Train\Images\4290_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\4292_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\4292_1.jpg,0.328,0.272,0.72,0.768,1
Data\Train\Images\4293_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\4294_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\4295_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\4296_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\4296_1.jpg,0.3,0.272,0.66,0.744,1
Data\Train\Images\4297_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\4298_1.jpg,0.348,0.268,0.712,0.728,1
Data\Train\Images\4299_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\4299_1.jpg,0.32,0.284,0.656,0.728,1
Data\Train\Images\429_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\42_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\4300_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\4301_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\4302_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\4303_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\4304_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\4305_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\4305_1.jpg,0.3,0.288,0.656,0.728,1
Data\Train\Images\4306_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\4307_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\4307_1.jpg,0.26,0.26,0.652,0.748,1
Data\Train\Images\4308_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\4308_1.jpg,0.324,0.28,0.688,0.74,1
Data\Train\Images\4309_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\4309_1.jpg,0.272,0.28,0.624,0.748,1
Data\Train\Images\430_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\4310_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\4310_1.jpg,0.292,0.252,0.66,0.728,1
Data\Train\Images\4311_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\4312_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\4313_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\4314_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\4314_1.jpg,0.316,0.272,0.704,0.74,1
Data\Train\Images\4316_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\4317_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\4317_1.jpg,0.26,0.252,0.668,0.776,1
Data\Train\Images\4318_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\431_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\431_1.jpg,0.292,0.296,0.628,0.724,1
Data\Train\Images\4320_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\4320_1.jpg,0.24,0.196,0.684,0.764,1
Data\Train\Images\4321_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\4322_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\4322_1.jpg,0.328,0.296,0.696,0.756,1
Data\Train\Images\4323_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\4323_1.jpg,0.292,0.24,0.656,0.716,1
Data\Train\Images\4324_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\4325_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\4326_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\4326_1.jpg,0.32,0.276,0.72,0.796,1
Data\Train\Images\4327_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\4329_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\4329_1.jpg,0.276,0.244,0.636,0.736,1
Data\Train\Images\432_1.jpg,0.288,0.32,0.616,0.74,1
Data\Train\Images\4330_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\4330_1.jpg,0.344,0.196,0.836,0.9,1
Data\Train\Images\4331_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\4332_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\4333_1.jpg,0.3,0.28,0.688,0.788,1
Data\Train\Images\4334_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\4334_1.jpg,0.356,0.28,0.72,0.74,1
Data\Train\Images\4335_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\4337_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\4338_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\4338_1.jpg,0.336,0.276,0.704,0.764,1
Data\Train\Images\4339_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\4339_1.jpg,0.328,0.256,0.688,0.748,1
Data\Train\Images\433_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\4340_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\4340_1.jpg,0.32,0.288,0.688,0.752,1
Data\Train\Images\4341_1.jpg,0.292,0.284,0.644,0.732,1
Data\Train\Images\4342_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\4343_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\4343_1.jpg,0.396,0.304,0.74,0.732,1
Data\Train\Images\4344_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\4345_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\4345_1.jpg,0.388,0.32,0.704,0.732,1
Data\Train\Images\4346_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\4348_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\4348_1.jpg,0.34,0.284,0.688,0.74,1
Data\Train\Images\4349_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\434_0.jpg,0.0,0.0,0.0,0.0,0
